,Address,Latitude,Longitude
8221,1710 Crazy Horse Lakeway  TX,30.3753327,-97.9327926
8222,East St Johns Avenue And Bethune Road Austin  TX,30.3301126,-97.6982888
8223,2503 East Oltorf Street Austin  TX,30.227534,-97.72890600000001
8224,18706 Blake Manor Rd Manor  TX,30.2855664,-97.5216872
8225,Chelsea Moore And Attar Cove Austin  TX,30.4290873,-97.766915
8226,4809 Scarsdale Drive Austin  TX,30.2002879,-97.7435163
8227,1381 Old Lockhart Road Creedmoor  TX,30.0793966,-97.73240829999999
8228,19000 Ellary Lane Manor  TX,30.3577888,-97.5125867
8229,East Oltorf And South Pleasant Valley Drive Austin  TX,30.2275008,-97.7278326
8230,Burnet Road And Waterford Centre Boulevard Austin  TX,30.3772817,-97.72547379999999
8231,10604 Lanshire Drive Austin  TX,30.3833338,-97.70817339999999
8232,Briarcreek Loop And Cutback Manor  TX,30.3158145,-97.5363138
8233,Chancelleroy Drive And Greenwich Meridian Austin  TX,30.4292576,-97.778253
8234,Palo Blanco Ln & Nuckols Crossing Rd Austin  TX,30.1895728,-97.74120640000001
8235,E Stassney And S Pleasant Valley Austin  TX,30.193907,-97.7447332
8236,400 Grove Blvd Austin  TX,30.246073,-97.704983
8237,Slaughter Lane And Manchaca Road Austin  TX,30.1736392,-97.8238312
8238,15436 Fm 1825 Pflugerville  TX,30.4478725,-97.6633734
8239,203 San Jose Street Austin  TX,30.3516906,-97.7019277
8240,6103 Pennwood Lane Austin  TX,30.2085586,-97.7976363
8241,4147 South Congress Avenue Austin  TX,30.2212387,-97.7645009
8242,Darold Drive And Carson Creek Boulevard Austin  TX,30.2248142,-97.6700328
8243,7101 Millrace Dr Austin  TX,30.3085219,-97.6542812
8244,1311 Fairbanks Unit B Austin  TX,30.3276633,-97.69165369999999
8245,2901 Pinecrest Drive Austin  TX,30.3505064,-97.7425827
8246,10608 Slaughter Creek Austin  TX,30.1598171,-97.8205428
8247,1156 Cesar Chavez Austin  TX,30.269764,-97.7591144
8248,24Th Street And San Gabriel Austin  TX,30.288162,-97.747832
8249,4632 South Lamar Austin  TX,30.233299,-97.8078192
8250,Riverside Drive And Wickersham Lane Austin  TX,30.2324502,-97.7204386
8251,9300 S Ih 35 Austin  TX,30.1610577,-97.7920743
8252,12316 Abney Drive Austin  TX,30.4471964,-97.7786222
8253,Brown And Lungan Austin  TX,30.267153,-97.7430608
8254,6600 Ed Bluestein Boulevard Austin  TX,30.3057946,-97.66268529999999
8255,1800 Webberville Austin  TX,30.2819766,-97.67776649999999
8256,8900 North Ih 35 Austin  TX,30.35356879999999,-97.6923857
8257,3100 Gentry St Austin  TX,30.2749002,-97.7891107
8258,14405 Jacobson Road Del Valle  TX,30.135725,-97.617469
8259,1128 Gardner Road Austin  TX,30.261883,-97.6797593
8260,Motheral Drive Ane West Grady Drive Austin  TX,30.3754221,-97.6887331
8261,2312 West 7Th Street Austin  TX,30.28113239999999,-97.7724233
8262,5704 Sierra Madre Austin  TX,30.4178181,-97.75293839999999
8263,5909 Fm 812 Del Valle  TX,30.1515002,-97.6717197
8264,3909 N Interstate 35 Frontage Rd Austin  TX,30.2954608,-97.7177128
8265,9414 Parkfield Drive Austin  TX,30.36871379999999,-97.70679489999999
8266,969 And 973 Austin  TX,30.2243239,-97.63123110000001
8267,14107 Sleepy Hollow Drive Pflugerville  TX,30.4114313,-97.63211720000001
8268,7104 Berkman Austin  TX,30.32339279999999,-97.687028
8269,5907 Cougar Drive Austin  TX,30.2065856,-97.7861805
8270,Lakewood Drive And 360 Austin  TX,30.37161429999999,-97.7855416
8271,2785 Bee Cave Road Austin  TX,30.2704413,-97.78841
8272,1001 Chillip Cove Austin  TX,30.3937177,-97.6594947
8273,Citation Drive And Man Owar Drive Del Valle  TX,30.2206655,-97.5211157
8274,7710 Blue Goose Road Manor  TX,30.3397605,-97.6069953
8275,6004 Tracy Lynn Lane Austin  TX,30.2552507,-97.6859076
8276,2604 Aldrich Street Austin  TX,30.3043608,-97.70187469999999
8277,Church Rd And 1431 Travis  TX,30.4823816,-97.9373611
8278,2833 Shoalcrest Avenue Austin  TX,30.2963433,-97.74776039999999
8279,810 West St Johns Austin  TX,30.3402067,-97.71807869999999
8280,3901 Biscay Drive Austin  TX,30.4033416,-97.73227089999999
8281,4434  Frontier Trl Austin  TX,30.23144,-97.795757
8282,10000 North Lamar Boulevard Austin  TX,30.3693126,-97.6951706
8283,1701 West Ben White Boulevard Austin  TX,30.2277438,-97.7852814
8284,2410 Village Walk Austin  TX,30.1969945,-97.74711309999999
8285,2700 Crest Avenue Austin  TX,30.2737572,-97.704059
8286,11139 North Ih 35 Austin  TX,30.37597049999999,-97.67554059999999
8287,2763 Citation Drive Del Valle  TX,30.212579,-97.52838299999999
8288,1711 Ledgewood Drive Austin  TX,30.3761825,-97.7102944
8289,6102 Kidneywood Trl Austin  TX,30.250307,-97.88352100000002
8290,2301 South 5Th Street Austin  TX,30.244425,-97.76344429999999
8291,Trappers Trl And Damita Jo Travis  TX,30.2821392,-97.4859215
8292,Larical Trail And Decker Lane Austin  TX,30.3059179,-97.6185168
8293,7204 Shannon Drive Austin  TX,30.3042023,-97.6393208
8294,12800 Harrisglenn Drive Austin  TX,30.400672,-97.65305
8295,Ross Road And Highway 71 Austin  TX,30.1862016,-97.60952619999999
8296,1515 Wickersham Lane Austin  TX,30.2349921,-97.7182435
8297,221 West North Loop Boulevard Austin  TX,30.3186037,-97.72454019999999
8298,7100 Carver Austin  TX,30.3300153,-97.6999873
8299,16702 Decker Creek Travis  TX,30.2447907,-97.554166
8300,841 Airport Boulevard Austin  TX,30.257944,-97.69215
8301,814 Stark Street Austin  TX,30.3260889,-97.7272534
8302,8604 Winterhaven Drive Austin  TX,30.1515094,-97.73999400000001
8303,11417 Fm 1625 Creedmoor  TX,30.1003237,-97.72754069999999
8304,7512 Cameron Road Austin  TX,30.3307344,-97.6885368
8305,Patsy Parkway And Stoneleigh Place Austin  TX,30.1774181,-97.763375
8306,2314 Deadwood Dr Austin  TX,30.1972973,-97.75013709999999
8307,105 E Eggleston St Travis  TX,30.3430514,-97.55684219999999
8308,East 51St Street And Manor Road Austin  TX,30.2981358,-97.6870582
8309,3101 Shoreline Drive Austin  TX,30.4544762,-97.68506289999999
8310,9133 North Gate Austin  TX,30.3710421,-97.7152854
8311,400 West Anderson Lane Austin  TX,30.346493,-97.70742
8312,12001 Metric Boulevard Austin  TX,30.401989,-97.70180599999999
8313,2318 Webberville Road Austin  TX,30.2627508,-97.7152576
8314,11441 North Ih 35 Austin  TX,30.3780994,-97.6724258
8315,5013 Allyson Ct Austin  TX,30.1978448,-97.74542609999999
8316,2102 Quicksilver Blvd Austin  TX,30.1779245,-97.7692816
8317,8608 Ruddington Austin  TX,30.1782719,-97.80171370000001
8318,East Martin Luther King Boulevard And Tillery Street Austin  TX,30.2828748,-97.70172939999999
8319,1311 South Lamar Boulevard Austin  TX,30.2533281,-97.76248919999999
8320,5230 Mount Bonnell Rd Austin  TX,30.336869,-97.77624449999999
8321,12707 Pond Woods Road Austin  TX,30.4581931,-97.7895566
8322,8033 Gessner Drive Austin  TX,30.34412529999999,-97.70098399999999
8323,Blessing And Wheatley Austin  TX,30.3331577,-97.6922599
8324,4550 Mueller Austin  TX,30.2972641,-97.70726599999999
8325,Research Boulevard Austin  TX,30.414693,-97.7464844
8326,Hwy 71 [Across From Airport} Del Valle  TX,30.2109244,-97.65273529999999
8327,3605 Steck Avenue Austin  TX,30.3691725,-97.74555339999999
8328,1308 Thornberry Road Del Valle  TX,30.224294,-97.66512680000001
8329,1901 National Park Boulevard Austin  TX,30.1545511,-97.7889196
8330,Marly Way And Bee Cave Road Austin  TX,30.31815,-97.8616066
8331,2012 Garden Street Austin  TX,30.2537653,-97.72349849999999
8332,2619 East Fifth Street Austin  TX,30.256849,-97.71279709999999
8333,South First And Dittmar Austin  TX,30.1839635,-97.7925959
8334,1908 Willow Creek Drive Austin  TX,30.2329108,-97.72940679999999
8335,603 West Johanna Street Austin  TX,30.2455575,-97.75756510000001
8336,4602 East Stasseny Lane Austin  TX,30.19428,-97.7450866
8337,3522 East Martin Luther King Junior Boulevard Austin  TX,30.2838555,-97.6970953
8338,Anderson Mill And Highway 183 Austin  TX,30.3468974,-97.711587
8339,309 East 21St Street Austin  TX,30.2823598,-97.7343696
8340,6201 Sneed Cove Austin  TX,30.1937135,-97.763666
8341,710 West Crestland Street Austin  TX,30.3423131,-97.71538480000001
8342,5613 Porter St Austin  TX,30.231027,-97.69954519999999
8343,Woodland Avenue And South Ih 35 Frontage Road Austin  TX,30.2410624,-97.73739929999999
8344,Manchaca And 1626 Travis  TX,30.0756614,-97.8743678
8345,421 Thompson Ln 3 Austin  TX,30.2384879,-97.6822802
8346,1118 Gardner Road Austin  TX,30.2613256,-97.6808617
8347,1400 East Rundberg Lane Austin  TX,30.3524048,-97.6783732
8348,17821 Violet Ln Travis  TX,30.3469668,-97.4335512
8349,15436 Fm1825 Pflugerville  TX,30.4478725,-97.6633734
8350,306 West Rundberg Lane Austin  TX,30.362618,-97.694422
8351,Georgian And Wonsley Austin  TX,30.3460746,-97.7039914
8352,1909 Eva Street Austin  TX,30.24478179999999,-97.75251399999999
8353,Vargas Austin  TX,30.2315403,-97.6955102
8354,5406 Tipton Drive Austin  TX,30.2989374,-97.67874169999999
8355,7907 Creekmere Ln Austin  TX,30.1813512,-97.78855860000002
8356,2005 Willow Creek Drive Austin  TX,30.2319025,-97.7284267
8357,106 Cloudview Austin  TX,30.1895951,-97.7810425
8358,6610 Hergotz Lane Austin  TX,30.245396,-97.6841797
8359,Kellam And Wolf Lane Travis  TX,30.1574199,-97.5570798
8360,1300 Crossing Pl Austin  TX,30.238131,-97.7133667
8361,4800 East Stassney Lane Austin  TX,30.1942986,-97.7424978
8362,2212 Maxwell Ln Austin  TX,30.219973,-97.70028599999999
8363,2700 Crest Avenue Austin  TX,30.2737572,-97.704059
8364,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
8365,Georgian And West Anderson Lane Austin  TX,30.3436776,-97.7053627
8366,West William Cannon Drive And Brodie Lane Austin  TX,30.213747,-97.8304588
8367,1950 Webberville Road Austin  TX,30.2841799,-97.6720095
8368,2122 Ponciana Loop Austin  TX,30.198692,-97.75382979999999
8369,Mlk Jr Blvd And E M Franklin Austin  TX,30.2837443,-97.6961358
8370,Jollyville Road And Balcones Austin  TX,30.4236145,-97.75731329999999
8371,2805 Catlina Drive Austin  TX,30.2237974,-97.73541089999999
8372,600 West William Cannon Drive Austin  TX,30.1976688,-97.7850552
8373,3308 Ferguson Lane Austin  TX,30.3376728,-97.65347580000001
8374,12118 Walnut Park Crossing Austin  TX,30.3935615,-97.6769525
8375,17921 Powder Creek Drive Manor  TX,30.3194731,-97.53282639999999
8376,1020 Bird Creek Drive Austin  TX,30.3722312,-97.699139
8377,7405 Southgate Lane Austin  TX,30.1928229,-97.70138689999999
8378,3400 South Congress Avenue Austin  TX,30.2295712,-97.7606744
8379,4553 Guadalupe Austin  TX,30.312161,-97.7316355
8380,9704 Giles Ln Travis  TX,30.331802,-97.6240883
8381,Montopolis Drive And Ponca Street Austin  TX,30.2375527,-97.69533279999999
8382,5907 Manor Road Austin  TX,30.3067515,-97.6791233
8383,4434 Frontier Trl Austin  TX,30.23144,-97.795757
8384,2507 Kumquat Court Austin  TX,30.1918019,-97.752132
8385,5341 Mathra Drive Del Valle  TX,30.1740698,-97.6173311
8386,Ih 35 And Rutherford Austin  TX,30.2649227,-97.73501300000001
8387,Fuchs Grove Rd And Cameron Rd Pflugerville  TX,30.4009076,-97.54559379999999
8388,Pecan Creek Pkwy & Hard Rock Rd Austin  TX,30.4526636,-97.80921479999999
8389,5010 Old Manor Road Austin  TX,30.2987595,-97.69110470000001
8390,13728 Andrew Johnson Manor  TX,30.3583164,-97.5224477
8391,1100 South Lamar Boulevard Austin  TX,30.2558811,-97.7628877
8392,Bittern Hollow And W Braker Lane Austin  TX,30.3894654,-97.7016479
8393,8708 Alum Rock Drive Austin  TX,30.1561523,-97.74411049999999
8394,809 Eanes Drive Austin  TX,30.2699009,-97.8005244
8395,1705 Princeton Avenue Austin  TX,30.3499404,-97.7249305
8396,10911 Maha Loop Road Austin  TX,30.10638119999999,-97.6936669
8397,6403 Tiner Austin  TX,30.2877398,-97.6373503
8398,605 Thrush Avenue Austin  TX,30.37878599999999,-97.6775121
8399,Slaughter Creek Overpass And South Ih 35 Frontage Road Austin  TX,30.1497499,-97.7930896
8400,Manor Road And Wheless Austin  TX,30.3078083,-97.6785318
8401,12713 William Harrison Street Manor  TX,30.3515512,-97.5232224
8402,14405 Jacobson Road Del Valle  TX,30.135725,-97.617469
8403,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
8404,3701 Crawford Travis  TX,30.3723573,-98.060904
8405,2406 Dovehill Dr Austin  TX,30.1903491,-97.7547211
8406,Stonelake Boulevard And Capitol Of Texas Highway Austin  TX,30.3905841,-97.7393565
8407,2801 Via Fortuna Austin  TX,30.2514735,-97.79932459999999
8408,West Slaughter Lane And Cullen Lane Austin  TX,30.16727,-97.79093689999999
8409,7077 Grand Canyon Drive Austin  TX,30.3269638,-97.6945332
8410,915 Bret Lane Austin  TX,30.256452,-97.68785
8411,2601 Cardinal Loop Del Valle  TX,30.2133248,-97.6570574
8412,9601 Bear Paw Trail Del Valle  TX,30.2227489,-97.6669661
8413,9414 North Lamar Boulevard Austin  TX,30.3645477,-97.6980615
8414,Clearfield And Parkfield Austin  TX,30.3571962,-97.7122935
8415,Cameron Road And Wells Branch Parkway Pflugerville  TX,30.3935567,-97.59587649999999
8416,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
8417,6200 Loyola Lane Austin  TX,30.3029683,-97.6496185
8418,10309 Little Pebble Dr Austin  TX,30.3814629,-97.7110579
8419,2801 Palomino Trail Austin  TX,30.210629,-97.690883
8420,107 Bermuda Drive Travis  TX,30.1173679,-97.8227946
8421,Mckinney Falls Parkway And South Highway 183 Austin  TX,30.19836119999999,-97.6839834
8422,East Braker Lane Austin  TX,30.3723818,-97.6656699
8423,21205 W Sh71 Travis  TX,30.3528282,-98.06516150000002
8424,5117 Turnstone Austin  TX,30.1856493,-97.7445879
8425,9200 North Plaza Austin  TX,30.3544049,-97.6860561
8426,810 Bastrop Highway Austin  TX,30.231039,-97.68521299999999
8427,3317 Sirrat Street Pflugerville  TX,30.39167549999999,-97.61792410000001
8428,Bennington Lane And Weatherford Austin  TX,30.4077575,-97.64896999999999
8429,2200 Panther Trail Austin  TX,30.2379891,-97.7870648
8430,"12435 Dessau Road, Bldg 6 Austin  TX",30.38896,-97.6448511
8431,6809 Greycloud Drive Austin  TX,30.1944467,-97.7846093
8432,West Rundberg Lane And Metric Boulevard Austin  TX,30.3752484,-97.71962920000001
8433,13265 Us 183 Austin  TX,30.4437967,-97.78444069999999
8434,10801 Mickelson Drive Austin  TX,30.1340646,-97.77420649999999
8435,12330 Metric Boulevard Austin  TX,30.410769,-97.69687499999999
8436,1705 Princeton Avenue Austin  TX,30.3499404,-97.7249305
8437,8021 N 620 Rd Austin  TX,30.41549999999999,-97.84801910000002
8438,Hathaway Drive And Doris Drive Austin  TX,30.36371089999999,-97.7266454
8439,8903 Pointer Lane Austin  TX,30.3651482,-97.7152576
8440,6503 Bluff Springs Austin  TX,30.190512,-97.76688639999999
8441,1928 Gaston Pl Austin  TX,30.313391,-97.6891941
8442,4416 N. Lamar Austin  TX,30.3129227,-97.73796279999999
8443,4413 Bucks Run Austin  TX,30.1808272,-97.75735279999999
8444,South Ih 35 Frontage Road And East Slaughter Lane Austin  TX,30.1669935,-97.7869383
8445,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
8446,11637 Schriber Rd Travis  TX,30.0712539,-97.67595480000001
8447,7808 Peccary Drive Austin  TX,30.1582682,-97.7302281
8448,13401 Sea Biscuit Dr Austin  TX,30.1720089,-97.6119088
8449,Cameron Road And Springdale Road Austin  TX,30.3522564,-97.64642959999999
8450,East Oltorf Street And East Pleasant Valley Road Austin  TX,30.2275008,-97.7278326
8451,William Cannon & S 1St Austin  TX,30.1971751,-97.7877664
8452,6103 Deridder Court Austin  TX,30.1670278,-97.7436012
8453,Annalise Drive And South Highway 183 Austin  TX,30.1747308,-97.6900569
8454,8001 Hayride Del Valle  TX,30.1412045,-97.576336
8455,1212 Us-290 Travis  TX,30.349668,-97.3863105
8456,6720 Broad Brook Drive Austin  TX,30.1557203,-97.74080029999999
8457,Dimmit Street Manor  TX,30.337856,-97.56373889999999
8458,Pocmont Trl Austin  TX,30.0765086,-97.64592719999999
8459,5301 Two Iron Street Austin  TX,30.19450759999999,-97.7427524
8460,Newfield Lane And Niles Road Austin  TX,30.2878563,-97.76163919999999
8461,12402 Alderbrook Drive Austin  TX,30.4142196,-97.6988846
8462,1515 Wickersham Lane Austin  TX,30.2349921,-97.7182435
8463,212 Hokanson Road Del Valle  TX,30.0839546,-97.61815709999999
8464,9904 Chukar Circle Austin  TX,30.3761982,-97.7085128
8465,Bennington Lane And Weatherford Austin  TX,30.4077575,-97.64896999999999
8466,900 West 23Rd Street Austin  TX,30.2875051,-97.7469027
8467,6605 Tara Drive Austin  TX,30.1616724,-97.7394423
8468,314 Hackberry Lane Austin  TX,30.3590749,-97.6915052
8469,3121 Hawks Swoop Trl Austin  TX,30.4812154,-97.56242830000001
8470,6209 Dorchester Drive Austin  TX,30.3138157,-97.68539880000002
8471,4510 Guadalupe Austin  TX,30.3129244,-97.7332603
8472,8413 Riverstone Drive Austin  TX,30.2937362,-97.6275836
8473,6725 Circle S Road Austin  TX,30.189992,-97.77631810000001
8474,12034 Research Boulevard Austin  TX,30.42535759999999,-97.7529038
8475,1000 West Rundberg Lane Austin  TX,30.36494429999999,-97.70013569999999
8476,815 West Slaughter Lane Austin  TX,30.17321239999999,-97.8065848
8477,12138 North Lamar Boulevard Austin  TX,30.3991227,-97.6794893
8478,17208 Fm 973 Manor  TX,30.4149831,-97.51036119999999
8479,5648 Oak Boulevard Austin  TX,30.2400813,-97.84867290000001
8480,North Lamar Boulevard And West Rundberg Lane Austin  TX,30.363062,-97.6970274
8481,6224 Aviara Drive Austin  TX,30.24436,-97.875124
8482,5412 Peppertree Parkway Austin  TX,30.1966185,-97.753278
8483,6111 S Congress Austin  TX,30.1998756,-97.77543779999999
8484,Balcones Drive And Perry Lane Austin  TX,30.3295436,-97.7646352
8485,Montopolis And Del  Monte Austin  TX,30.2421024,-97.692043
8486,7510 Providence Avenue Austin  TX,30.3336361,-97.6949509
8487,Sunhillow Bend And Metric Boulevard Austin  TX,30.399007,-97.7038705
8488,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
8489,5701 Johnny Morris Road Austin  TX,30.2919247,-97.6532215
8490,William Cannon Drive And Meadowlake Drive Austin  TX,30.18088019999999,-97.75027879999999
8491,11606 Fence Post Austin  TX,30.4537699,-97.82122260000001
8492,4606 Castleman Austin  TX,30.244695,-97.58439299999999
8493,21018 Martin Ln Travis  TX,30.4864141,-97.5583025
8494,12403 Mallow Meadow Drive Austin  TX,30.4567859,-97.7960358
8495,14107 Sleepy Hollow Drive Pflugerville  TX,30.4114313,-97.63211720000001
8496,2512 East Riverside Austin  TX,30.2347224,-97.722724
8497,2318 Webberville Road Austin  TX,30.2627508,-97.7152576
8498,11551 Maha Loop Austin  TX,30.09609319999999,-97.68501719999999
8499,2400 East Cesar Chavez Street Austin  TX,30.2549608,-97.7175678
8500,Thaxton Road Austin  TX,30.1360638,-97.73328149999999
8501,North Loop And Burnet Austin  TX,30.3585956,-97.7301715
8502,4707 Sojourner Street Austin  TX,30.246214,-97.584765
8503,Lamar And Guadalupe Austin  TX,30.3166404,-97.7322781
8504,1215 Delano Street Austin  TX,30.2744297,-97.6781481
8505,Thornberry Road And Bastrop Highway Del Valle  TX,30.2186437,-97.6689454
